date,open,high,low,close
8/16/22,6.789,6.7973,6.7826,6.788
8/15/22,6.7502,6.775,6.7492,6.7735
8/12/22,6.7439,6.7469,6.7326,6.743
8/11/22,6.7318,6.745,6.7318,6.7447
8/10/22,6.7532,6.7604,6.723,6.7237
8/9/22,6.7562,6.7586,6.7509,6.7526
8/8/22,6.7599,6.7652,6.751,6.751
8/5/22,6.7426,6.7625,6.7416,6.7612
8/4/22,6.7515,6.7591,6.7464,6.7493
8/3/22,6.76,6.76,6.7452,6.7573
8/2/22,6.774,6.7825,6.7468,6.7526
8/1/22,6.747,6.7744,6.7438,6.7688
7/29/22,6.7442,6.7519,6.7279,6.7442
7/28/22,6.742,6.7515,6.7357,6.747
7/27/22,6.764,6.7689,6.7506,6.7585
7/26/22,6.7453,6.7654,6.7453,6.7638
7/25/22,6.7551,6.7579,6.7436,6.7509
7/22/22,6.7641,6.7713,6.7455,6.7514
7/21/22,6.7621,6.771,6.7545,6.7667
7/20/22,6.7385,6.7553,6.7385,6.7545
7/19/22,6.748,6.7539,6.7392,6.7445
7/18/22,6.7474,6.7549,6.732,6.7422
7/15/22,6.7517,6.7684,6.74,6.757
7/14/22,6.7281,6.7686,6.7225,6.7547
7/13/22,6.7265,6.7382,6.7161,6.7187
7/12/22,6.7363,6.7375,6.7179,6.7248
7/11/22,6.6962,6.7195,6.6962,6.718
7/8/22,6.6948,6.7077,6.69,6.695
7/7/22,6.7119,6.7135,6.6951,6.702
7/6/22,6.7153,6.7163,6.6986,6.7075
7/5/22,6.6965,6.7231,6.6845,6.7197
7/4/22,6.6978,6.7008,6.6852,6.7
7/1/22,6.6944,6.716,6.693,6.7015
6/30/22,6.7045,6.7047,6.6895,6.6986
6/29/22,6.706,6.7093,6.6861,6.7002
6/28/22,6.7005,6.7125,6.6749,6.7075
6/27/22,6.6852,6.6937,6.6836,6.6899
6/24/22,6.6946,6.6995,6.6826,6.6883
6/23/22,6.7045,6.7145,6.6953,6.6985
6/22/22,6.7031,6.7265,6.6955,6.6988
6/21/22,6.6814,6.7038,6.6738,6.6895
6/20/22,6.708,6.7109,6.6705,6.6925
6/17/22,6.692,6.7177,6.6914,6.7166
6/16/22,6.6932,6.7185,6.6918,6.7035
6/15/22,6.7306,6.7306,6.7014,6.7141
6/14/22,6.7586,6.7609,6.7132,6.741
6/13/22,6.7368,6.7591,6.7264,6.7546
6/10/22,6.6909,6.7172,6.6786,6.7088
6/9/22,6.6943,6.7008,6.6615,6.692
6/8/22,6.6665,6.6957,6.6627,6.6837
6/7/22,6.6689,6.6789,6.6611,6.668
6/6/22,6.6409,6.6567,6.6378,6.6539
6/3/22,6.6603,6.6603,6.6603,6.6603
6/2/22,6.6895,6.7058,6.6595,6.6601
6/1/22,6.6673,6.6993,6.6631,6.6864
5/31/22,6.6695,6.675,6.65,6.672
5/30/22,6.7023,6.7023,6.6447,6.6606
5/27/22,6.7492,6.7511,6.691,6.6985
5/26/22,6.6916,6.7484,6.6916,6.7389
5/25/22,6.6616,6.6978,6.6571,6.6921
5/24/22,6.6613,6.6796,6.6474,6.6537
5/23/22,6.6758,6.6916,6.643,6.6495
5/20/22,6.7222,6.7314,6.6652,6.693
5/19/22,6.7612,6.7685,6.7086,6.7124
5/18/22,6.7391,6.7575,6.736,6.7545
5/17/22,6.7757,6.7885,6.7207,6.7342
5/16/22,6.7751,6.8025,6.7719,6.7861
5/13/22,6.7913,6.8112,6.7765,6.789
5/12/22,6.7325,6.796,6.7272,6.7865
5/11/22,6.733,6.7371,6.7125,6.7211
5/10/22,6.7285,6.7402,6.6915,6.7348
5/9/22,6.6985,6.7306,6.6923,6.73
5/6/22,6.6578,6.6933,6.6578,6.6656
5/5/22,6.5915,6.6557,6.5908,6.6557
5/3/22,6.6085,6.6085,6.6085,6.6085
4/29/22,6.6166,6.6504,6.5832,6.6085
4/28/22,6.5582,6.6307,6.5582,6.6248
4/27/22,6.5599,6.5635,6.5468,6.56
4/26/22,6.5555,6.5613,6.5263,6.5557
4/25/22,6.514,6.5773,6.5132,6.5593
4/22/22,6.449,6.5055,6.4487,6.5015
4/21/22,6.4155,6.452,6.4088,6.4505
4/20/22,6.4095,6.4193,6.3945,6.4192
4/19/22,6.369,6.3965,6.368,6.3935
4/18/22,6.3744,6.375,6.3609,6.3628
4/15/22,6.3763,6.3763,6.366,6.371
4/14/22,6.3659,6.3805,6.3622,6.3784
4/13/22,6.3685,6.3707,6.3618,6.3683
4/12/22,6.373,6.3742,6.3621,6.3656
4/11/22,6.3645,6.3751,6.3643,6.3665
4/8/22,6.3617,6.3671,6.3545,6.3615
4/7/22,6.3615,6.3643,6.355,6.3569
4/6/22,6.3722,6.3762,6.354,6.3599
4/5/22,6.3632,6.3632,6.3628,6.3632
4/4/22,6.3631,6.3631,6.3628,6.363
4/1/22,6.3415,6.3648,6.3415,6.3631
3/31/22,6.348,6.3538,6.3354,6.3398
3/30/22,6.3625,6.3633,6.3458,6.3476
3/29/22,6.3693,6.3734,6.3593,6.3607
3/28/22,6.379,6.381,6.3643,6.3721
3/25/22,6.3645,6.3664,6.3572,6.3662
3/24/22,6.3745,6.3776,6.3642,6.3677
3/23/22,6.365,6.3763,6.364,6.3724
3/22/22,6.3605,6.367,6.3557,6.3664
3/21/22,6.3572,6.3663,6.3492,6.3557
3/18/22,6.3483,6.3669,6.3463,6.3614
3/17/22,6.347,6.3527,6.3408,6.347
3/16/22,6.369,6.369,6.3412,6.3515
3/15/22,6.3752,6.3859,6.3651,6.3705
3/14/22,6.3487,6.3656,6.3442,6.3612
3/11/22,6.3236,6.3403,6.3178,6.3394
3/10/22,6.3168,6.3244,6.3147,6.3217
3/9/22,6.3166,6.3255,6.3107,6.3177
3/8/22,6.3162,6.3197,6.3092,6.3187
3/7/22,6.3262,6.3262,6.3144,6.3199
3/4/22,6.3175,6.3218,6.3122,6.3199
3/3/22,6.3187,6.3208,6.3129,6.32
3/2/22,6.3135,6.3225,6.3086,6.3215
3/1/22,6.307,6.3146,6.307,6.3122
2/28/22,6.3194,6.3194,6.3034,6.3089
2/25/22,6.3227,6.3248,6.3118,6.3174
2/24/22,6.3216,6.3309,6.31,6.3288
2/23/22,6.3266,6.331,6.3104,6.315
2/22/22,6.3375,6.3448,6.3235,6.3235
2/21/22,6.3275,6.3366,6.3221,6.3352
2/18/22,6.3362,6.3363,6.3253,6.3256
2/17/22,6.3332,6.3393,6.33,6.3384
2/16/22,6.3394,6.3415,6.3342,6.3372
2/15/22,6.3575,6.3575,6.3381,6.3393
2/14/22,6.3547,6.3631,6.3546,6.3574
2/11/22,6.3614,6.3657,6.3545,6.3546
2/10/22,6.3615,6.3631,6.3539,6.3541
2/9/22,6.3651,6.3657,6.3599,6.3627
2/8/22,6.3565,6.371,6.3565,6.3666
2/7/22,6.3577,6.3625,6.3551,6.3623
1/28/22,6.3666,6.3666,6.3544,6.3614
1/27/22,6.321,6.3688,6.321,6.3682
1/26/22,6.3261,6.3261,6.3205,6.3209
1/25/22,6.3285,6.3315,6.3244,6.3261
1/24/22,6.3358,6.3358,6.3243,6.3308
1/21/22,6.3449,6.3449,6.3368,6.3387
1/20/22,6.3442,6.3464,6.3407,6.3411
1/19/22,6.3533,6.3556,6.3436,6.3451
1/18/22,6.347,6.3542,6.3381,6.353
1/17/22,6.3586,6.3586,6.3437,6.3484
1/14/22,6.36,6.3615,6.3405,6.3527
1/13/22,6.3584,6.3638,6.3568,6.3598
1/12/22,6.374,6.374,6.3584,6.3584
1/11/22,6.3762,6.3762,6.3705,6.374
1/10/22,6.3744,6.3762,6.3715,6.3762
1/7/22,6.3786,6.3815,6.3723,6.3778
1/6/22,6.3645,6.3848,6.3645,6.383
1/5/22,6.3724,6.3729,6.3639,6.3639
1/4/22,6.3728,6.3777,6.371,6.3726
12/31/21,6.3756,6.3776,6.345,6.3561
12/30/21,6.3712,6.3772,6.3685,6.3731
12/29/21,6.3705,6.3724,6.3681,6.3683
12/28/21,6.3717,6.3725,6.3674,6.3686
12/27/21,6.3696,6.3731,6.3693,6.371
12/24/21,6.3704,6.3705,6.3676,6.3677
12/23/21,6.3709,6.3715,6.3693,6.3702
12/22/21,6.3707,6.3736,6.3694,6.3698
12/21/21,6.374,6.375,6.3693,6.3721
12/20/21,6.3819,6.3819,6.3753,6.3758
12/17/21,6.3693,6.3827,6.3678,6.3754
12/16/21,6.3665,6.3694,6.3652,6.3682
12/15/21,6.3674,6.3681,6.3635,6.3676
12/14/21,6.3678,6.3692,6.3616,6.3673
12/13/21,6.3637,6.367,6.3592,6.367
12/10/21,6.3835,6.3835,6.3616,6.37
12/9/21,6.3465,6.3785,6.343,6.3776
12/8/21,6.3633,6.3633,6.3443,6.3443
12/7/21,6.3734,6.3735,6.3656,6.3663
12/6/21,6.371,6.3788,6.3671,6.3763
12/3/21,6.3767,6.3767,6.368,6.3764
12/2/21,6.371,6.3772,6.367,6.3771
12/1/21,6.3681,6.372,6.3604,6.3681
11/30/21,6.3791,6.3791,6.3645,6.3645
11/29/21,6.3871,6.3884,6.3796,6.3881
11/26/21,6.3888,6.3937,6.3877,6.3933
11/25/21,6.3914,6.3914,6.3857,6.3862
11/24/21,6.3896,6.393,6.3857,6.3924
11/23/21,6.385,6.3933,6.3829,6.392
11/22/21,6.3906,6.3906,6.3765,6.3851
11/19/21,6.3858,6.3909,6.3805,6.3871
11/18/21,6.378,6.388,6.3752,6.3861
11/17/21,6.3886,6.3933,6.3758,6.378
11/16/21,6.384,6.3963,6.367,6.3928
11/15/21,6.3807,6.385,6.3788,6.3831
11/12/21,6.3962,6.3973,6.3797,6.3797
11/11/21,6.3988,6.4089,6.3908,6.3914
11/10/21,6.392,6.3947,6.3841,6.3888
11/9/21,6.3924,6.3974,6.389,6.3928
11/8/21,6.3969,6.4001,6.3925,6.3927
11/5/21,6.3966,6.4044,6.3966,6.3989
11/4/21,6.3963,6.3995,6.3917,6.3972
11/3/21,6.4009,6.4066,6.3943,6.4066
11/2/21,6.3966,6.4016,6.3958,6.4
11/1/21,6.4047,6.405,6.3958,6.3977
10/29/21,6.393,6.4078,6.3888,6.4056
10/28/21,6.3975,6.4048,6.3927,6.3927
10/27/21,6.3811,6.3967,6.3811,6.3924
10/26/21,6.3825,6.3863,6.3794,6.3833
10/25/21,6.3874,6.3915,6.3802,6.3858
10/22/21,6.3908,6.4007,6.3826,6.385
10/21/21,6.3939,6.4026,6.3879,6.3923
10/20/21,6.3818,6.3976,6.3818,6.393
10/19/21,6.4257,6.4257,6.3825,6.3826
10/18/21,6.4335,6.4392,6.4293,6.4299
10/15/21,6.4375,6.4393,6.4263,6.4348
10/14/21,6.4337,6.44,6.4326,6.4398
10/13/21,6.4501,6.4512,6.4272,6.4284
10/12/21,6.458,6.458,6.4477,6.449
10/11/21,6.4425,6.4506,6.4346,6.4506
10/8/21,6.4508,6.4513,6.4394,6.4438
9/30/21,6.4746,6.4746,6.4432,6.4448
9/29/21,6.4738,6.4755,6.4636,6.4708
9/28/21,6.4596,6.462,6.4527,6.4605
9/27/21,6.4556,6.4644,6.4538,6.4571
9/24/21,6.4601,6.4695,6.457,6.4659
9/23/21,6.4701,6.4701,6.4532,6.4589
9/22/21,6.4727,6.4733,6.4615,6.4622
9/17/21,6.4555,6.4691,6.4473,6.4661
9/16/21,6.4341,6.4578,6.4306,6.4576
9/15/21,6.4436,6.4442,6.4315,6.4325
9/14/21,6.4487,6.4522,6.4386,6.4386
9/13/21,6.4491,6.4572,6.447,6.4518
9/10/21,6.4569,6.4571,6.4367,6.4443
9/9/21,6.462,6.4633,6.4534,6.455
9/8/21,6.4643,6.4651,6.4578,6.4617
9/7/21,6.4557,6.4672,6.4543,6.4667
9/6/21,6.4543,6.4595,6.4524,6.4584
9/3/21,6.4548,6.4612,6.4337,6.4557
9/2/21,6.46,6.4633,6.4548,6.4565
9/1/21,6.4613,6.4692,6.4591,6.46
8/31/21,6.4678,6.4722,6.4563,6.4605
8/30/21,6.4656,6.4708,6.4656,6.4667
8/27/21,6.4865,6.4878,6.472,6.472
8/26/21,6.4745,6.4866,6.4745,6.4818
8/25/21,6.4736,6.4795,6.4733,6.4757
8/24/21,6.4797,6.4843,6.4695,6.4714
8/23/21,6.4918,6.4965,6.4807,6.4825
8/20/21,6.4955,6.5042,6.4941,6.5015
8/19/21,6.4847,6.4984,6.4841,6.4949
8/18/21,6.4853,6.4853,6.4795,6.4847
8/17/21,6.4785,6.4878,6.477,6.4868
8/16/21,6.4743,6.4803,6.4738,6.4747
8/13/21,6.4777,6.4836,6.4761,6.4774
8/12/21,6.4766,6.4809,6.4738,6.4795
8/11/21,6.4846,6.4883,6.4752,6.4797
8/10/21,6.4825,6.4862,6.4785,6.4859
8/9/21,6.4821,6.4884,6.4742,6.4864
8/6/21,6.4658,6.4843,6.4629,6.4831
8/5/21,6.467,6.467,6.4604,6.4616
8/4/21,6.4661,6.4667,6.4563,6.465
8/3/21,6.4655,6.4705,6.4623,6.4704
8/2/21,6.4629,6.4686,6.4595,6.4621
7/30/21,6.4637,6.4679,6.4511,6.4614
7/29/21,6.4854,6.4875,6.4562,6.4564
7/28/21,6.5094,6.5095,6.4909,6.4909
7/27/21,6.4776,6.512,6.4742,6.5104
7/26/21,6.4795,6.4874,6.4788,6.4829
7/23/21,6.4684,6.4817,6.468,6.4813
7/22/21,6.4675,6.4707,6.4633,6.4707
7/21/21,6.4787,6.4805,6.4669,6.4672
7/20/21,6.4868,6.4896,6.4777,6.485
7/19/21,6.4783,6.4913,6.4777,6.4905
7/16/21,6.466,6.4798,6.4639,6.4792
7/15/21,6.4613,6.4701,6.4574,6.4609
7/14/21,6.474,6.477,6.4506,6.4692
7/13/21,6.4688,6.4736,6.4628,6.4688
7/12/21,6.476,6.4783,6.4712,6.4759
7/9/21,6.4845,6.4907,6.4789,6.479
7/8/21,6.4769,6.4908,6.4728,6.4905
7/7/21,6.4765,6.4768,6.4626,6.4728
7/6/21,6.461,6.4791,6.4586,6.4791
7/5/21,6.4696,6.4698,6.4579,6.4643
7/2/21,6.4693,6.485,6.4693,6.473
7/1/21,6.4622,6.4691,6.4587,6.4691
6/30/21,6.4629,6.4636,6.4538,6.4572
6/29/21,6.459,6.4687,6.4545,6.4638
6/28/21,6.4605,6.4646,6.4541,6.4566
6/25/21,6.4658,6.4675,6.4511,6.4562
6/24/21,6.4782,6.4819,6.4659,6.4719
6/23/21,6.4738,6.4896,6.4715,6.4738
6/22/21,6.4647,6.4811,6.4586,6.4811
6/21/21,6.4506,6.4715,6.4481,6.467
6/18/21,6.4475,6.4531,6.4361,6.4531
6/17/21,6.4243,6.4458,6.4187,6.4458
6/16/21,6.4025,6.4056,6.3963,6.398
6/15/21,6.4056,6.4075,6.3998,6.4061
6/11/21,6.3869,6.399,6.3854,6.3988
6/10/21,6.3825,6.395,6.3823,6.3938
6/9/21,6.3985,6.3985,6.3835,6.3872
6/8/21,6.3915,6.4005,6.3894,6.4005
6/7/21,6.396,6.4027,6.3941,6.3976
6/4/21,6.4047,6.4121,6.3933,6.3944
6/3/21,6.381,6.4038,6.3809,6.4038
6/2/21,6.378,6.3911,6.3769,6.3811
6/1/21,6.3673,6.384,6.3619,6.3809
5/31/21,6.369,6.3739,6.3573,6.3701
5/28/21,6.383,6.383,6.3631,6.3685
5/27/21,6.3945,6.3971,6.3742,6.3833
5/26/21,6.4059,6.4075,6.3879,6.3908
5/25/21,6.4111,6.4148,6.4021,6.4107
5/24/21,6.4387,6.4395,6.4181,6.4193
5/21/21,6.4334,6.4366,6.4291,6.434
5/20/21,6.4386,6.4427,6.4326,6.4347
5/19/21,6.4245,6.4393,6.4242,6.4362
5/18/21,6.4338,6.4343,6.4195,6.4257
5/17/21,6.4418,6.4438,6.4356,6.439
5/14/21,6.4476,6.4496,6.4301,6.4371
5/13/21,6.4544,6.4574,6.4481,6.453
5/12/21,6.4295,6.4564,6.429,6.4564
5/11/21,6.4276,6.4325,6.4204,6.4292
5/10/21,6.4334,6.4336,6.4103,6.4173
5/7/21,6.4662,6.4662,6.4332,6.4332
5/6/21,6.4794,6.4834,6.464,6.4641
4/30/21,6.4714,6.4762,6.4654,6.4756
4/29/21,6.4745,6.4783,6.4658,6.4722
4/28/21,6.487,6.4901,6.4789,6.479
4/27/21,6.4855,6.4904,6.4808,6.4831
4/26/21,6.486,6.4922,6.4844,6.4855
4/23/21,6.4923,6.4995,6.4904,6.4963
4/22/21,6.486,6.4936,6.4825,6.4901
4/21/21,6.5014,6.502,6.4902,6.4907
4/20/21,6.507,6.5087,6.4929,6.4995
4/19/21,6.5288,6.5314,6.5065,6.5103
4/16/21,6.5304,6.5338,6.5183,6.5206
4/15/21,6.5314,6.541,6.522,6.5226
4/14/21,6.5402,6.5426,6.5292,6.5298
4/13/21,6.546,6.5531,6.5431,6.5442
4/12/21,6.558,6.5599,6.5443,6.5483
4/9/21,6.5476,6.5615,6.5463,6.5526
4/8/21,6.5485,6.5522,6.5466,6.5511
4/7/21,6.5396,6.5462,6.5368,6.5425
4/6/21,6.5553,6.5589,6.5395,6.5395
4/2/21,6.5638,6.5683,6.5597,6.567
4/1/21,6.5555,6.5775,6.5554,6.5653
3/31/21,6.5679,6.5709,6.5461,6.5528
3/30/21,6.5786,6.5793,6.5637,6.5718
3/29/21,6.5414,6.5732,6.5414,6.5702
3/26/21,6.5412,6.5461,6.5386,6.5411
3/25/21,6.5294,6.5468,6.5294,6.5463
3/24/21,6.5194,6.5266,6.5167,6.5246
3/23/21,6.5065,6.5179,6.5063,6.5162
3/22/21,6.51,6.5124,6.5053,6.5077
3/19/21,6.5115,6.5181,6.5018,6.509
3/18/21,6.4939,6.5108,6.4899,6.5066
3/17/21,6.5055,6.5079,6.4994,6.5041
