date,open,high,low,close
8/5/22,0.9757,0.9856,0.9751,0.9816
8/4/22,0.983,0.9844,0.975,0.9757
8/3/22,0.9834,0.9875,0.9794,0.9832
8/2/22,0.9743,0.9838,0.9714,0.9836
8/1/22,0.9781,0.9796,0.9729,0.9745
7/29/22,0.9806,0.9851,0.975,0.9778
7/28/22,0.9799,0.9883,0.9769,0.9807
7/27/22,0.988,0.9899,0.9783,0.9801
7/26/22,0.9782,0.9891,0.9754,0.988
7/25/22,0.9785,0.9821,0.975,0.9781
7/22/22,0.9775,0.9865,0.975,0.9785
7/21/22,0.9821,0.9838,0.9727,0.9773
7/20/22,0.9774,0.9844,0.9734,0.9822
7/19/22,0.9852,0.9877,0.9738,0.9774
7/18/22,0.9909,0.9919,0.9801,0.9853
7/15/22,0.9977,0.9988,0.99,0.9913
7/14/22,0.994,1.0045,0.9937,0.9976
7/13/22,0.996,0.9996,0.9879,0.994
7/12/22,0.9958,0.9996,0.9927,0.9963
7/11/22,0.9822,0.9963,0.9818,0.9959
7/8/22,0.9836,0.9919,0.981,0.9821
7/7/22,0.9817,0.9854,0.9783,0.9838
7/6/22,0.9738,0.9838,0.9731,0.9817
7/5/22,0.959,0.9768,0.9569,0.9739
7/4/22,0.9592,0.9597,0.9556,0.9593
7/1/22,0.9537,0.9641,0.9537,0.9591
6/30/22,0.9576,0.9628,0.9533,0.954
6/29/22,0.9501,0.958,0.9488,0.9575
6/28/22,0.9445,0.9518,0.9427,0.9501
6/27/22,0.947,0.9476,0.9418,0.9446
6/24/22,0.9501,0.9509,0.9459,0.9471
6/23/22,0.946,0.9536,0.9449,0.9499
6/22/22,0.9489,0.9547,0.9426,0.9462
6/21/22,0.951,0.9513,0.9448,0.9488
6/20/22,0.9528,0.9544,0.9482,0.951
6/17/22,0.9473,0.957,0.9467,0.9526
6/16/22,0.9571,0.9631,0.9432,0.947
6/15/22,0.9597,0.9648,0.9516,0.957
6/14/22,0.9604,0.9613,0.9537,0.9597
6/13/22,0.9507,0.9612,0.9503,0.9604
6/10/22,0.9414,0.9515,0.9394,0.95
6/9/22,0.9327,0.9421,0.9283,0.9415
6/8/22,0.9338,0.9367,0.9301,0.9328
6/7/22,0.9348,0.9385,0.933,0.9339
6/6/22,0.9326,0.9356,0.9296,0.9347
6/3/22,0.9302,0.9338,0.9286,0.9328
6/2/22,0.9384,0.9391,0.9293,0.9302
6/1/22,0.9313,0.9403,0.9307,0.9384
5/31/22,0.9274,0.9358,0.9273,0.9315
5/30/22,0.9316,0.9321,0.9267,0.9275
5/27/22,0.9319,0.9345,0.9286,0.9312
5/26/22,0.9359,0.9375,0.9311,0.9312
5/25/22,0.9313,0.9392,0.9306,0.936
5/24/22,0.9349,0.9377,0.9302,0.9311
5/23/22,0.9465,0.9465,0.9345,0.9352
5/20/22,0.9445,0.9491,0.9433,0.9468
5/19/22,0.9552,0.9553,0.9426,0.9445
5/18/22,0.9476,0.9558,0.9464,0.9555
5/17/22,0.9579,0.9586,0.9471,0.9477
5/16/22,0.9612,0.9622,0.9572,0.9579
5/13/22,0.9629,0.9658,0.9596,0.96
5/12/22,0.9507,0.9655,0.9494,0.963
5/11/22,0.9493,0.9519,0.9452,0.9506
5/10/22,0.9468,0.9498,0.9445,0.9493
5/9/22,0.9482,0.9525,0.9438,0.947
5/6/22,0.9483,0.9536,0.9433,0.9473
5/5/22,0.941,0.9526,0.9399,0.9484
5/4/22,0.9501,0.9515,0.9403,0.9407
5/3/22,0.9515,0.9528,0.9453,0.9499
5/2/22,0.9477,0.953,0.9466,0.9517
4/29/22,0.9524,0.9528,0.944,0.948
4/28/22,0.947,0.9545,0.9462,0.9522
4/27/22,0.9398,0.9507,0.9382,0.9471
4/26/22,0.9334,0.94,0.9309,0.9396
4/25/22,0.9249,0.9344,0.9244,0.9332
4/22/22,0.9227,0.928,0.9211,0.9257
4/21/22,0.9211,0.9235,0.9142,0.9227
4/20/22,0.9267,0.927,0.9198,0.9214
4/19/22,0.9275,0.9289,0.9245,0.9265
4/18/22,0.9251,0.9282,0.9236,0.9271
4/15/22,0.923,0.9258,0.923,0.9248
4/14/22,0.9178,0.9293,0.9151,0.9235
4/13/22,0.9233,0.9248,0.9174,0.918
4/12/22,0.9184,0.9238,0.917,0.9232
4/11/22,0.9164,0.9195,0.9143,0.9185
4/8/22,0.9188,0.9224,0.9178,0.9195
4/7/22,0.9174,0.9201,0.914,0.9189
4/6/22,0.9167,0.9192,0.9141,0.9173
4/5/22,0.911,0.9172,0.9097,0.9166
4/4/22,0.9055,0.912,0.9041,0.911
4/1/22,0.9034,0.9065,0.9024,0.9051
3/31/22,0.8959,0.9038,0.8939,0.9032
3/30/22,0.9016,0.9018,0.8949,0.896
3/29/22,0.9098,0.9112,0.8978,0.9013
3/28/22,0.9102,0.9135,0.9086,0.91
3/25/22,0.9088,0.9108,0.9053,0.9102
3/24/22,0.9082,0.9116,0.9076,0.9086
3/23/22,0.9064,0.9118,0.9051,0.9078
3/22/22,0.9074,0.9121,0.9052,0.9064
3/21/22,0.9045,0.908,0.9031,0.9073
3/18/22,0.9012,0.9085,0.8993,0.9041
3/17/22,0.9061,0.908,0.8975,0.9013
3/16/22,0.9124,0.9129,0.9049,0.9061
3/15/22,0.9134,0.915,0.9075,0.913
3/14/22,0.9162,0.9171,0.9091,0.9133
3/11/22,0.91,0.9168,0.906,0.9161
3/10/22,0.9027,0.9108,0.8993,0.9098
3/9/22,0.9173,0.918,0.901,0.9026
3/8/22,0.9206,0.9214,0.9125,0.9174
3/7/22,0.9154,0.9249,0.9139,0.9211
3/4/22,0.9034,0.9179,0.9029,0.9143
3/3/22,0.8987,0.906,0.8987,0.9034
3/2/22,0.8989,0.9039,0.8977,0.899
3/1/22,0.891,0.9012,0.8901,0.8987
2/28/22,0.8987,0.8987,0.8892,0.8912
2/25/22,0.8929,0.8952,0.8867,0.8867
2/24/22,0.884,0.9,0.8835,0.8932
2/23/22,0.8827,0.8846,0.8799,0.8843
2/22/22,0.8839,0.8855,0.8796,0.8827
2/21/22,0.8832,0.8842,0.8779,0.884
2/18/22,0.8801,0.8835,0.8786,0.8833
2/17/22,0.879,0.8828,0.8778,0.8796
2/16/22,0.8799,0.8812,0.8773,0.8787
2/15/22,0.8842,0.8845,0.8792,0.8803
2/14/22,0.8814,0.8861,0.8792,0.8843
2/11/22,0.8749,0.8823,0.8744,0.8811
2/10/22,0.8752,0.8784,0.8698,0.8748
2/9/22,0.8754,0.8766,0.8734,0.8752
2/8/22,0.8736,0.8772,0.873,0.8754
2/7/22,0.8719,0.8757,0.8719,0.8737
2/4/22,0.8743,0.8758,0.8706,0.8729
2/3/22,0.8842,0.8868,0.8728,0.8739
2/2/22,0.8868,0.8873,0.8824,0.884
2/1/22,0.8902,0.8909,0.8861,0.8868
1/31/22,0.8972,0.8975,0.8889,0.8898
1/28/22,0.897,0.8988,0.8947,0.8969
1/27/22,0.8893,0.898,0.8889,0.8968
1/26/22,0.8842,0.8898,0.8838,0.8893
1/25/22,0.8829,0.8875,0.8821,0.8845
1/24/22,0.8815,0.8853,0.881,0.8828
1/21/22,0.8839,0.8846,0.8801,0.8812
1/20/22,0.8814,0.8845,0.879,0.8839
1/19/22,0.8824,0.8832,0.8801,0.8814
1/18/22,0.8764,0.8835,0.875,0.8826
1/17/22,0.8758,0.8775,0.8741,0.8762
1/14/22,0.8732,0.877,0.8706,0.8758
1/13/22,0.8737,0.8742,0.8707,0.8728
1/12/22,0.8793,0.8803,0.8726,0.8739
1/11/22,0.8829,0.8834,0.8787,0.8795
1/10/22,0.8808,0.8857,0.8797,0.8822
1/7/22,0.885,0.8854,0.8794,0.8802
1/6/22,0.884,0.8859,0.8823,0.8848
1/5/22,0.8855,0.8865,0.881,0.884
1/4/22,0.8848,0.8869,0.883,0.8852
1/3/22,0.8785,0.8863,0.878,0.8847
12/31/21,0.8828,0.8844,0.8778,0.8793
12/30/21,0.8811,0.8847,0.8798,0.8827
12/29/21,0.8839,0.8867,0.8791,0.8808
12/28/21,0.8826,0.8855,0.8818,0.8837
12/27/21,0.8841,0.8845,0.8818,0.8825
12/24/21,0.8824,0.8844,0.881,0.8837
12/23/21,0.8824,0.8853,0.8812,0.8823
12/22/21,0.8856,0.8875,0.8815,0.8823
12/21/21,0.8857,0.8878,0.8843,0.8858
12/20/21,0.8894,0.8898,0.8843,0.8863
12/17/21,0.8823,0.8898,0.8807,0.8897
12/16/21,0.8853,0.8861,0.8801,0.8823
12/15/21,0.8878,0.8905,0.8847,0.8851
12/14/21,0.886,0.8883,0.8824,0.8877
12/13/21,0.8834,0.8877,0.8828,0.8858
12/10/21,0.8852,0.8875,0.8827,0.8832
12/9/21,0.8814,0.8864,0.8809,0.8853
12/8/21,0.8873,0.8875,0.8802,0.8814
12/7/21,0.886,0.8903,0.8846,0.8871
12/6/21,0.8842,0.8872,0.8831,0.8859
12/3/21,0.8843,0.8873,0.8821,0.8834
12/2/21,0.8832,0.885,0.8809,0.8846
12/1/21,0.8815,0.8844,0.8803,0.8831
11/30/21,0.8854,0.8892,0.8783,0.8818
11/29/21,0.8843,0.8879,0.8833,0.8855
11/26/21,0.8921,0.8924,0.8819,0.8834
11/25/21,0.8924,0.8926,0.89,0.892
11/24/21,0.8888,0.8936,0.8881,0.8925
11/23/21,0.8895,0.8905,0.8867,0.8884
11/22/21,0.885,0.8901,0.8846,0.8899
11/19/21,0.8793,0.8885,0.8787,0.8862
11/18/21,0.8832,0.8836,0.8785,0.8785
11/17/21,0.8832,0.8871,0.8821,0.8833
11/16/21,0.8791,0.8838,0.8778,0.8828
11/15/21,0.873,0.8802,0.8719,0.8794
11/12/21,0.8734,0.8743,0.8723,0.8735
11/11/21,0.8709,0.8736,0.8701,0.8729
11/10/21,0.8623,0.8711,0.8618,0.8708
11/9/21,0.8628,0.864,0.861,0.8622
11/8/21,0.8649,0.8654,0.8621,0.8628
11/5/21,0.8652,0.8683,0.8637,0.8645
11/4/21,0.8607,0.8671,0.8603,0.8652
11/3/21,0.8633,0.8646,0.8604,0.8604
11/2/21,0.8613,0.8637,0.8608,0.8634
11/1/21,0.8649,0.8658,0.8608,0.8614
10/29/21,0.8555,0.8666,0.8551,0.8649
10/28/21,0.8615,0.8631,0.8549,0.8557
10/27/21,0.8622,0.8629,0.8598,0.8615
10/26/21,0.8609,0.8629,0.8598,0.862
10/25/21,0.8589,0.8624,0.8568,0.8609
10/22/21,0.8596,0.8602,0.8577,0.8585
10/21/21,0.8581,0.8603,0.8567,0.8597
10/20/21,0.8593,0.8606,0.8573,0.8583
10/19/21,0.8608,0.8611,0.8566,0.8593
10/18/21,0.8619,0.8638,0.86,0.861
10/15/21,0.862,0.8627,0.8603,0.8616
10/14/21,0.8619,0.863,0.86,0.8621
10/13/21,0.867,0.8671,0.8617,0.862
10/12/21,0.8649,0.8674,0.8639,0.867
10/11/21,0.8638,0.8656,0.8628,0.8652
10/8/21,0.8652,0.8661,0.8629,0.8645
10/7/21,0.8651,0.8662,0.8638,0.865
10/6/21,0.8616,0.867,0.8616,0.8652
10/5/21,0.8602,0.8632,0.86,0.8622
10/4/21,0.8619,0.8627,0.8589,0.8603
10/1/21,0.8632,0.8646,0.8611,0.8624
9/30/21,0.8621,0.8645,0.8609,0.8634
9/29/21,0.8556,0.8625,0.855,0.8619
9/28/21,0.8545,0.8566,0.8541,0.8556
9/27/21,0.853,0.8555,0.8524,0.8541
9/24/21,0.8516,0.8544,0.8508,0.8534
9/23/21,0.8549,0.8556,0.8506,0.8514
9/22/21,0.8525,0.8556,0.8503,0.855
9/21/21,0.8521,0.8533,0.8509,0.8526
9/20/21,0.8521,0.8544,0.8516,0.8529
9/17/21,0.8492,0.8527,0.848,0.8524
9/16/21,0.8457,0.8508,0.8455,0.8494
9/15/21,0.8466,0.8472,0.8448,0.846
9/14/21,0.8464,0.8472,0.8438,0.8468
9/13/21,0.8463,0.8493,0.8459,0.8464
9/10/21,0.8454,0.8465,0.8434,0.8463
9/9/21,0.8456,0.8468,0.8442,0.8453
9/8/21,0.8441,0.847,0.8435,0.846
9/7/21,0.8421,0.8447,0.8409,0.844
9/6/21,0.8414,0.8432,0.8409,0.8421
9/3/21,0.8419,0.8424,0.8395,0.8409
9/2/21,0.8443,0.8447,0.8414,0.8417
9/1/21,0.8465,0.8477,0.8429,0.8443
8/31/21,0.8474,0.8475,0.8437,0.8463
8/30/21,0.8473,0.8484,0.8463,0.8473
8/27/21,0.8505,0.8519,0.8468,0.8472
8/26/21,0.8491,0.851,0.8484,0.8505
8/25/21,0.8502,0.8524,0.8488,0.8493
8/24/21,0.8509,0.8524,0.8497,0.8503
8/23/21,0.8544,0.855,0.8506,0.8511
8/20/21,0.8562,0.857,0.8541,0.8543
8/19/21,0.8536,0.8569,0.8531,0.8558
8/18/21,0.8534,0.8548,0.8519,0.8538
8/17/21,0.8488,0.8539,0.8483,0.8536
8/16/21,0.8475,0.8495,0.8469,0.8489
8/13/21,0.8519,0.8522,0.8467,0.848
8/12/21,0.8515,0.8527,0.8508,0.852
8/11/21,0.8529,0.854,0.8506,0.8516
8/10/21,0.8515,0.8537,0.8512,0.853
8/9/21,0.8503,0.8519,0.8493,0.8518
8/6/21,0.8447,0.8505,0.8444,0.8498
8/5/21,0.8446,0.8451,0.8431,0.8448
8/4/21,0.8426,0.8448,0.8401,0.8445
8/3/21,0.8421,0.8433,0.8404,0.8423
8/2/21,0.8426,0.843,0.8402,0.842
7/30/21,0.841,0.8433,0.8393,0.8424
7/29/21,0.8438,0.8443,0.8403,0.8409
7/28/21,0.8456,0.8487,0.8435,0.844
7/27/21,0.8472,0.8493,0.8442,0.8458
7/26/21,0.8493,0.8498,0.846,0.847
7/23/21,0.8491,0.8504,0.8482,0.8496
7/22/21,0.8475,0.8503,0.8449,0.8492
7/21/21,0.8486,0.8505,0.8467,0.8474
7/20/21,0.8469,0.8503,0.8469,0.8483
7/19/21,0.8466,0.8498,0.8455,0.8472
7/16/21,0.8463,0.8478,0.8456,0.8469
7/15/21,0.8447,0.8474,0.8435,0.8463
7/14/21,0.8487,0.8492,0.8441,0.8441
7/13/21,0.8427,0.8492,0.8416,0.8485
7/12/21,0.842,0.8445,0.8415,0.8427
7/9/21,0.8446,0.8446,0.8417,0.8417
7/8/21,0.8436,0.8436,0.8436,0.8436
7/7/21,0.8456,0.8471,0.8447,0.8471
7/6/21,0.8425,0.8466,0.8402,0.8454
7/5/21,0.8425,0.8435,0.8413,0.8428
7/2/21,0.8436,0.8462,0.8417,0.8423
7/1/21,0.843,0.8445,0.8412,0.8436
6/30/21,0.8401,0.8439,0.8392,0.8428
6/29/21,0.8383,0.8416,0.8379,0.8401
6/28/21,0.8374,0.8398,0.8368,0.8382
6/25/21,0.8377,0.8382,0.8348,0.8374
6/24/21,0.8381,0.8387,0.8361,0.8379
6/23/21,0.8371,0.839,0.8352,0.8377
6/22/21,0.8388,0.8413,0.8364,0.8372
6/21/21,0.8426,0.8437,0.8384,0.8389
6/18/21,0.8396,0.8435,0.8383,0.8428
6/17/21,0.8335,0.8405,0.8325,0.8396
6/16/21,0.8243,0.8336,0.8237,0.8336
6/15/21,0.8247,0.826,0.8227,0.824
6/14/21,0.8257,0.8265,0.8241,0.8248
6/11/21,0.8211,0.8267,0.8197,0.826
6/10/21,0.8208,0.8231,0.8199,0.8211
6/9/21,0.8211,0.8215,0.8181,0.8206
6/8/21,0.8201,0.8218,0.8196,0.8212
6/7/21,0.8216,0.8231,0.8193,0.8199
6/4/21,0.8244,0.8259,0.8205,0.8218
6/3/21,0.8186,0.8249,0.8183,0.8244
6/2/21,0.8184,0.8218,0.8175,0.8187
6/1/21,0.8176,0.8186,0.8158,0.8185
5/31/21,0.8197,0.8205,0.8171,0.8174
5/28/21,0.8197,0.8239,0.8189,0.8201
5/27/21,0.8198,0.8211,0.8184,0.8198
5/26/21,0.816,0.8205,0.815,0.8195
5/25/21,0.8183,0.8186,0.815,0.816
5/24/21,0.8208,0.8212,0.8173,0.8182
5/21/21,0.8174,0.8219,0.8166,0.8209
5/20/21,0.821,0.8215,0.8171,0.8174
5/19/21,0.8177,0.8221,0.8163,0.821
5/18/21,0.8226,0.8227,0.8172,0.8178
5/17/21,0.8232,0.8244,0.8214,0.8227
5/14/21,0.8275,0.8281,0.8228,0.8233
5/13/21,0.828,0.8293,0.8257,0.8275
5/12/21,0.8228,0.8285,0.8227,0.8281
5/11/21,0.8239,0.8244,0.8208,0.8228
5/10/21,0.8215,0.8244,0.8209,0.8241
5/7/21,0.8287,0.8294,0.8211,0.8218
5/6/21,0.8327,0.8335,0.828,0.8287
5/5/21,0.8322,0.834,0.8311,0.8326
5/4/21,0.8283,0.8331,0.8283,0.8324
5/3/21,0.8313,0.8321,0.8276,0.8286
4/30/21,0.8247,0.8319,0.8242,0.8318
4/29/21,0.8243,0.8259,0.8227,0.8246
4/28/21,0.8269,0.8291,0.8236,0.8244
4/27/21,0.8273,0.8291,0.8264,0.8268
4/26/21,0.8264,0.8287,0.8249,0.8272
4/23/21,0.8319,0.8322,0.8262,0.8264
4/22/21,0.8306,0.8335,0.8284,0.832
4/21/21,0.8307,0.8331,0.8299,0.8305
4/20/21,0.8305,0.8315,0.8276,0.8306
4/19/21,0.8346,0.837,0.8296,0.8304
4/16/21,0.8354,0.8365,0.8335,0.8347
4/15/21,0.8345,0.8361,0.8334,0.8354
4/14/21,0.8365,0.8366,0.8338,0.8342
4/13/21,0.8392,0.8412,0.8362,0.8366
4/12/21,0.8402,0.8421,0.8386,0.8391
4/9/21,0.8387,0.8423,0.8384,0.8397
4/8/21,0.8421,0.8429,0.8379,0.8389
4/7/21,0.842,0.8428,0.839,0.8422
4/6/21,0.8461,0.8475,0.8414,0.8421
4/5/21,0.8502,0.8516,0.8457,0.8459
4/2/21,0.8488,0.8507,0.8481,0.8497
4/1/21,0.8523,0.8534,0.8485,0.8487
3/31/21,0.8531,0.8541,0.8502,0.8524
3/30/21,0.8497,0.8536,0.8489,0.853
3/29/21,0.8478,0.85,0.8474,0.8496
3/26/21,0.8495,0.8495,0.8469,0.8478
3/25/21,0.8462,0.85,0.845,0.8492
3/24/21,0.8437,0.8465,0.8433,0.8461
3/23/21,0.8377,0.8442,0.8371,0.8435
3/22/21,0.8414,0.8418,0.8367,0.8376
3/19/21,0.839,0.8419,0.8373,0.8398
3/18/21,0.8346,0.8395,0.8336,0.8391
3/17/21,0.8399,0.841,0.8339,0.8344
3/16/21,0.8377,0.8413,0.8364,0.8399
3/15/21,0.8365,0.8393,0.8355,0.8381
3/12/21,0.8344,0.8394,0.8336,0.8365
